Crises d'angoisse ,"Je suis en train de peter un plomb, je fais que pleurer, je suis triste et je ne sais pas pourquoi, j’ai l’impression d’être perdue dans ma vie alors que j’ai tout ce qu’il faut. J’ai des période des stresse, ça peut-être 1,2,3 mois et après je vais être super bien pendant la même durée, et là ça recommence…  J’ai l’impression d’être différente, de penser trop, d’analyser trop, j’ai mal à la tête, ça me suis même dans mes rêves, quand je suis bien ou avec des gens que j’aime je suis obsédée par le temps qui me reste avant de me retrouver seule chez moi, plein de choses comme ça et ne sont pas les pires…j’écris ça vraiment vite car je me sens pas bien, j’arrive même pas a comprendre moi…alors c’est difficile d’expliquer….",péter un plomb ; pleurer ; triste ; perdue dans ma vie ; stress ; penser trop ; analyser trop ; rêves ; obsédée par le temps qui me reste avant de me retrouver seule chez moi ; j'arrive même pas à comprendre,connaissance de soi ; haut potentiel ; gestion des émotions  ,
Dépression ,"Bonjour,  Me voilà franchir le cap, une première pour moi de venir sur un forum pour avoir des conseils ou de pouvoir en donner. Ça fait 3 ans que je suis plus celle que j’étais, des hauts et des bas, je suis allée consulter un psychiatre tellement j’étais désemparée, il m’a diagnostiqué une dépression avec anxiété sévère. Il m’a prescrit du serlain que je n’ai jamais pris par peur sans doute, par honte sans doute… par contre je prends un demi voir 2 demi ça dépend les jours de l’alprazolam pour soulager mes crises d’angoisses lorsque elles sont trop forte. Ici depuis 2,3 mois mon état s’est détériorée, plus d’appétit, perte de poids, stressée, goût à plus rien, des malaises sans cesse, tension très basses, des pleures, fatigue  intense, et j’en passe. Tout ça me traçasse de plus en plus, peur de ne plus jamais m’en sortir. Mon entourage me conseille de commencer enfin le traitement le serlain, car j’ai beau me battre sans depuis 3 ans, il n’y a quand même pas de changement de mon état psychologique. Est ce que vous prenez des anti-dépresseurs? Si oui, est ce que votre vie a changé en mieux?",je suis plus celle que j'étais ; haut et bas ; dépression avex anxiété sévère ; crises d'angoisses ; plus d'appétit ; perte de poids ; stressée ; goût à plus rien ; malaises ; tension très basse ; pleures ; fatigue ,dépression ; anxiété  ,
Estime de soi ,"Bonjour,  J'ai 26 ans et la vie ne m'a pas gaté en soit, j'aimerai malgre tout aller de l'avant et reussir a etre heureuse.",la vie ne m'a pas gâtée ; aller de l'avant ; réussir à être heureuse ,changement ; valoriser ; s'accepter ; estime de soi ,
Dépression - Famille ,"Bonjour, Je voudrais partager mon histoire, peut-etre que cela pourrait aider quelqu'un... Car je pense etre guérie des dépressions après 20 ans de souffrance. J'ai vécu des dépressions de manière chronique qui se traduisaient principalement par des idées suicidaires, l'incapacité de bouger, un désespoir et l'impression de devenir folle. Cela arrivait épisodiquement, à chaque fois après une rupture amoureuse. J'ai fait des psychothérapies, j'ai pris des anti-dépresseurs, j'ai fait la tournée des pyschologues, psychiatres et psychothérapeutes. A chaque fois la dépression s'atténuait et puis ca revenait. Depuis presque deux ans, je n'ai plus de dépression. J'ai à un moment l'impression d'avoir compris les sources de mes dépressions, c'était le 1er janvier 2020. Il y avait un grand ciel bleu. Je me suis dit ""je suis guérie."" J'en ai parlé à ma psychologue qui a validé mon raisonnement. Elle m'a dit que c'était très possible mais qu'il fallait rester vigilant. Je viens de rompre avec mon copain la semaine dernière. Pas de dépression. De la tristesse, bien sur mais rien de comparable avec tout ce que j'ai vécu. Je me lève, je travaille, je mange, je fais mon ménage, je me prévois une semaine de vacances à faire de l'équitation dans quelques jours... Je suis persuadée d'etre guérie. Pas une seconde je ne pense à mourir pour mon ex. Je sais que ça passera... A chaque fois que je tombais en dépression, c'était en Belgique, dans la maison de ma mère. Je vis la plupart du temps à l'étranger, en Europe, en Asie et en Afrique où je ne suis jamais tombée en dépression. J'ai un travail assez prenant où je pensais ne pas pouvoir ""me permettre"" de tomber en dépression et je revenais chez ma mère où je m'écrasais litéralement et j'avais envie de me suicider, avec des crises d'angoisses et de panique. C'était l'enfer. Horrible. Le trou noir. Glacial. A chaque fois, je pensais que je voulais mourir à cause de ma rupture, c'est ce que ma mère et ma soeur me disaient et ce que je pensais. Toute la thérapie était autour de l'élément déclencheur. Ma mère et ma soeur étaient mon système de soutien... Ma soeur était ma confidente depuis toujours, elle savait tout de mes relations sentimentales. Jusqu'au jour où j'ai compris. Les causes sous-jacentes de mes dépressions, c'était elles. C'était impossible à pointer, car presque inacceptable de penser du mal d'elles. Mais à chaque fois, on se disputait et je fuyais litéralement à l'autre bout du monde. En ce moment, je suis partie depuis février 2020 et je n'ai pas du revenir grace à la crise. Ma mère était très violente quand j'étais petite et elle reste une personne extremement méchante. On ne se parle plus. Aux dernières nouvelles, elle voulait jeter mes affaires en Belgique car je refusais de lui parler de ma vie sentimentale, je ne sais pas si elle l'a fait, elle ne veut plus que je revienne. Ma soeur ne me parle plus depuis 2019 car je ne voulais pas écouter ses conseils sur ma vie sentimentale. J'ai compris quand je me suis posée des questions sur mon enfance, une enfance très mal vécue, j'en garde un souvenir très douloureux... Et aussi, sur le fait que cela se passait toujours au meme endroit, dans la meme maison où j'ai peur de mettre les pieds et quand je me suis demandée A QUI je hurlais que je voulais me suicider... C'était elles. Ma mère et ma soeur. Je ne le voyais pas car je focalisais sur mes ruptures, mais elles, le lien avec mes ruptures, c'est que je devais tout leur raconter et elles me coercaient à me comporter d'une certaine manière qui ne correspondait pas à ce que moi, je ressentais et vivais. Elles me faisaient penser que j'étais une ""ratée"", incapable de garder un homme, incapable de trouver un ""mari riche."" Elles pensaient me consoler mais c'était horrible car moi, en ce moment je fais une thèse de doctorat, j'ai eu des jobs super intéressants et bien payés, et j'ai clairement d'autres ambitions dans la vie que de trouver un ""marri riche."" En plus, la mysogynie dans ma famille, Mon Dieu. Ma soeur, qui est sensée être mon modèle, un exemple de réussite sentimentale, c'est une mère au foyer soumise avec un mari vraiment très très macho. Une horreur, ce type, il me fait vraiment horreur. Bref, j'ai déclaré l'inavouable. L'inacceptable. Je ne veux plus de leurs conseils, je veux vivre moi, mes sentiments pleinement et je préfère mourir que de dépendre d'un mari riche qui me voit comme bete et inférieure. Ca ne s'est pas bien passé mais... plus de dépression. Je ne leur ai pas raconté mon histoire avec mon copain. Je savais que vu qu'il n'était pas riche, il n'allait pas correspondre... mais moi, ça me convient, c'est pas grave, en plus, il est diplome de Cambridge, il est intelligent. Je savais qu'elles allaient poser des questions sur son potentiel de ""mari"" mais moi, je voulais juste vivre mon histoire et voir... Après si ca marche pas, ce n'est pas un ""échec"" mais une expérience, un moment de vie sans but précis. Il ne fallait surtout pas les écouter, sinon, elles allaient me convaincre que ce que je voulais au plus profond de moi, c'était un ""homme qui m'aime"" et qu'il fallait mettre pression pour qu'il s'engage, alors que l'amour, pour moi, se vit à différents degrés et SURTOUT, c'est une question qui nous est personnelle et qui ne leur appartient pas. J'ai décidé de le quitter. Je trouve que ca n'allait pas super entre nous et je n'avais pas confiance en lui. je me suis souvent fait trompée auparavant et j'ai compris, aussi simple que cela puisse paraitre, que je me faisais tromper parce que je l'acceptais, j'acceptais de souffrir - car j'ai grandi dans un environnement affectif où je souffrais - et que pour ne pas se faire tromper, ne pas souffrir, il suffisait de le quitter. Donc, il avait l'air assez normal de ce point de vue-là, et puis un jour, je vois sur son Facebook, une fille qui lui écrit ""I will call you to flirt"" avec un smiley qui rigole et il répond avec un smiley qui rigole. Bon, je me dis que ce n'est pas bon signe. Après quand on en a parlé, il disait que j'étais trop jalouse, et que je ne comprenais pas l'humour, donc, en fait, il s'inquiétait en aucun cas de ce que je ressentais. J'ai quand même pas hurlé tout de suite,j' ai réfléchi et je l'ai quitté car je ne me voyais pas revivre une situation amoureuse où je suis en souffrance. Je n'en ai pas parlé à ma mère et ma soeur, car elles allaient me reprocher de crier, d'etre ridicule, elles allaient me dire qu'il n'a pas de respect de pour moi et que j'étais bete d'etre avec lui, que c'est de ma faute car j'ai mal choisi, qu'il faut rester digne, toujours etre une femme digne et ne pas crier... Bref, je l'ai viré comme une poissonière et ça m'a fait le plus grand bien. Hop, pas d'histoire souffreteuse, d'agonie à chercher des solutions, pas de questionnement pour savoir si le problème, c'est moi, si je suis trop jalouse ou si j'ai un problème mental. j'AI DECIDE, moi, que ce n'était pas la bonne combinaison entre lui et moi, et j'ai DECIDE, moi, que j'avais pas envie d'être avec un copain qui flirte sur Facebook, qui me fait poser mille questions, me rend suspicieuse, etc. Si d'autres femmes aiment ça, c'est bien, pas moi. Je ne suis pas dingue, ni trop jalouse, ni hystérique, ni rien du tout... Je ne veux juste pas une relation où je ne me sens pas bien.   Je suis guérie. Pas de dépression. Personne qui m'engueule. Que moi-même et mes potes qui me félicitent. Tout ca pour dire, que pour moi, l'idée de comprendre les causes de dépression, c'est la clé pour guérir, pour moi, ça a marché. Aussi, pour moi, les causes, n'étaient pas là où je les cherchais pendant 20 ans. Ce sont les personnes qui sont sensées m'aimer le plus au monde qui me faisaient du mal... Et c'est très dur à voir, ensuite très dur à dire, mais je suis convaincue que c'est ça.  Ca me fait tellement de bien...",dépressions de manière chronique ; idées suicidaires ; désespoir ; après une rupture amoureuses ; crises d'angoisse ; les causes sous-jacentes de mes dépressions étaient ma mère et ma sœur ; grandi dans un environnement affectif ,famille ; enfance  ; choc ; rupture ; dépression ; connaissance de soi ; comprendre ; passé ,
Estime de soi ,"Bonjour,   Je viens vers vous en cherchant une quelconque aide. J'ai 26 ans, je suis un homme et j'ai un soucis physique qui me bouffe depuis plusieurs années (la gynécomastie), mais bonne nouvelle je me fais opérer début septembre ce qui va clairement changer ma vie. Mais ce soucis m'a totalement changé, je me suis éloigné de toutes les personnes que j'appréciais, je refusais toutes soirées/sorties à cause de ça car je me sentais mal dans ma peau & à force, je me suis renfermé, je suis devenu quelqu'un de vraiment solitaire. En 4 ans, j'ai perdu mes amis, les seuls amis que j'ai ""gardé"" sont ceux qui ne vivent plus près de chez moi & le seul contact se fait via les jeux vidéos, récemment j'ai franchi le pas & je suis allé les voir pour une soirée mais ce qui s'est passé ma refroidi pour la suite : je ne savais pas quoi dire. Je me suis tellement renfermé sur moi même que je ne sais plus tenir une conversation & c'était gênant pour moi mais aussi pour eux. Je compte aller voir un psychologue mais avant de le faire, je voulais d'abord me lancer ici. Je n'ai pas eu de relation avec une fille depuis plusieurs années maintenant car se dénuder avec ce problème, c'est impossible. J'ai peur du regard des gens qu'ils se disent ""hé mais attend, il a des seins lui"" & qu'ils rigolent car malheureusement ils vont préférer rigoler que d'aider. La gynécomastie m'a totalement transformé & pas en bien.  Ne plus savoir tenir une conversation, ne plus oser rencontrer d'autres personnes, passer sa vie chez soi car je m'y sens mieux (oui, même les 31 décembre je les passais seul chez moi), ne plus pratiquer de sport & du coup prendre du poids (alors effectivement on peut faire du sport chez soi) même si sur ce point c'est en progression car j'ai revu certaines choses de mon alimentation. Attention, j'aime ma solitude, j'aime le fait d'être dans mon monde mais y être constamment je veux plus. J'ai déjà commencé à recontacter une personne en lui disant qu'il saurait tout du pourquoi du comment quand ce sera réglé mais d'ici là, j'aimerais beaucoup m'améliorer sur mon côté social. Avant je sortais tout le temps, je voyais tout les week-ends mes amis même si je me limitais déjà à ce moment sur certaines choses (sortie à la plage par exemple) mais j'avais une vraie vie sociale. De base je suis quelqu'un de timide, mais cette timidité s'est accroitré à force & je n'ai plus confiance en moi.  Je le dis, j'ai besoin d'aide et d'écrire ces quelques lignes c'est pour moi franchir une première étape. Si quelqu'un peut m'aider, je lui serais reconnaissant & je ne le remercierais jamais assez ne serait-ce juste de prendre la peine de lire ce message & d'y répondre.",gynécomastie ; je me suis éloigné de toutes les personnes que j'appréciais ; solitaire ; renfermé sur moi même ; peur du regard des gens ,estime de soi ; confiance en soi ; s'accepter ; changement ; relation sociale ,
Traumatisme ,"Bonjour, je me présente, je suis Alain j'ai 57 ans et ma vie à toujours été un combat. Alors depuis plus d'un an j'ai essayé une bonne fois pour toute de comprendre pourquoi j'en suis arrivé là. J'en suis à mon troisième mariage, il ne se passe pas mieux que les autres mais j'ai cette envie en moi de ne pas vouloir le gâcher. J'ai eu une fille de mon premier mariage qui elle même à aujourd'hui une fille. Je suis donc grand père mais je ne vois ni l'une ni l'autre car ma fille ne me parle plus. J'ai eu un fils de mon second mariage qui a aujourd'hui quatorze ans et que je n'ai pas vu depuis maintenant plus de sept ans. J'ai fait une tentative de suicide en février 2010. Depuis mon enfance je suis perturbé et ma vie d'adulte a été ponctuée par des visites chez plusieurs psychiatres, des traitements à ne plus en finir ainsi que des hospitalisations en secteur psychiatrique. J'essaye de trouver une écoute à mon histoire. J'ai besoin de communiquer mais je ne trouve personne. Ma solitude est immense. Mon père est décédé ma mère je ne veux plus la voire et mes soeurs du fait de ma décision vis à vis de ma mère me tournent le dos. Je compte partir vivre à l'étranger dans peu de temps pour y finir ma vie et enfin trouver la paix en moi. Mon histoire commence des la plus petite enfance, mon premier souvenir en est le début, celui d'un père et d'une mère qui se battent dans leur chambre alors que moi je suis dans un petit lit avec des barreaux en bois. C'est le premier souvenir du commencement de ma vie c'est de là que tout commence. Alors si je trouve un soutien ici, je pourrais vous raconter tout dans le détail car aujourd'hui je suis en arrêt de travail depuis plus d'un an, depuis le premier confinement, cette fois ci je me suis écroulé et pour la première fois il m'a été impossible de me relever. Alors j'ai enfin pris le temps de comprendre pourquoi j'en étais arrivé là.",troisième mariage ; je suis grand-père ; ma fille ne me parle plus ; tentative de suicide ; enfance pertubée ; psychiatres ; traitements ; hospitalisations ; trouver une écoute ; besoin de communiquer ; solitude ; père décédé ; ne veut plus voir sa mère ; soeurs qui tournent le dos ; souvenir d'un père et d'une mère qui se battent dans leur chambre ; en arrêt de travail depuis plus d'un an ;,traumatisme ; dépression ; couple ,
Connaissance de soi ,"Est ce que certains d'entre vous sont dans le même cas que moi, c'est à dire que vous vous attachez vite aux gens  ? C'est terrible, dès que je trouve une personne intéressante, sensible, drôle..., j'éprouve déjà de l'attachement pour elle. Ex, je vois depuis peu un nouveau médecin généraliste (une femme), elle a 8 ans de plus que moi ; dès la première consultation, on a parlé de choses et d'autres, je l'ai trouvé très  sympa, marrante, et la deuxième visite avec elle n'a fait que renforcer ce que je pensais d'elle, c'est à dire que du bien, tres attentive et tres attachante (donc vous l'aurez compris, je me suis bien evidemment attachée à elle.) Elle me revoit bientôt, dans le cadre de mon suivi, et je suis hyper excitée de la revoir. Limite je la considère comme une copine, je pense a elle, aux anecdotes qu'elle m'a raconte...alors que des ami(e)s, j'en ai plein. Je ne suis pas du tout isolée socialement, au contraire. Je sors beaucoup, je vois régulièrement mes amis, mais à croire que ça ne me suffit pas. C'est pareil au boulot ou en soirée, je vais discuter avec certaines personnes et au bout de quelques heures j'ai le sentiment d'être attachée alors que je ne les connais pas. Je suis très à l'écoute des gens et j'ai beaucoup d'empathie, peut être que finalement c'est pour ça que j'éprouve un certain attachement envers ces personnes, elles me touchent. Il faut savoir aussi que ça ne me le fait qu'avec un certain profil, déjà qu'avec les filles, celles qui ont une certaine sensibilité, qui sont souriantes, calmes, pas dans le jugement ( juste pour info, c'est mieux de le savoir pour ne pas penser que peut être tout simplement  j'aime les filles et je ne m'en rend pas compte, non non, je suis mariée et j'aime vraiment mon mari). Alors me direz vous, ou est le problème, on a le droit de s'attacher aux gens, ce n'est pas grave en soi, sauf que moi je pense que ce n'est pas bon de s'attacher aussi vite, car finalement j'en souffre aussi. J'ai peur de ne plus pouvoir les revoir, peur que ces gens ne m'apprécient finalement pas plus que ça, peur de devenir étouffante. Bref quelques conseils seront les bienvenus. Merci d'avance                ",attachez vite aux gens ; ,attachement ; s'accepter ; connaissance de soi ,
Confiance en soi ,"Bonjour, Comme l'indique le titre je n'ai jamais eu confiance en mari, cela fait 30 ans que nous sommes ensemble, marié 2 enfants. Je l'ai rencontré à 18 ans, lui en avait 22. Presque 3 ans après notre rencontre il m'a avoué de lui même, qu'il avait failli aller voir ailleurs mais qu'il ne l'avait pas fait. J'ai passé l'éponge sans me poser de question. Les années ont passées. Malheureusement je n'ai jamais réussi à lui faire confiance, je sais très bien qu'il ne m'a pas trompé, je le dépose au travail le matin, le midi nous sommes en ensemble, le soir il rentre toujours directement , il ne sort jamais le soir ou le week end et pourtant....  je deviens hystérique dès qu'une collègue mignonne lui parle, je m'imagine le pire, qu'elle lui court après, que lui va tomber dans bras etc etc, je vais la pister sur internet pour savoir comment elle est. Il y a environ 5 ans, une de ses collègue ne le lâchait pas, même devant moi, c'était une fille compliquée et paumée qui cherchait l'attention de n'importe quel homme, mon mari a eu pitié d'elle, et la prenait pour sa petite soeur, ce qui a été un enfer pour moi mais également pour lui car je devenais folle. Tout est rentrée dans l'ordre lorsqu'elle est partie. Aujourd'hui une nouvelle vient d'arriver, juste le fait qu'il me dise qu'ils avaient discuté ensemble 5 minutes m'a fait revenir à mes anciens démons, au point que j'en mettrais mon couple en péril, que je lui interdis de lui parler alors que lui de son côté n'arrête pas de me rassurer, de me prouver qu'il m'aime, et pourtant je n'arrive pas à lui faire confiance, j'en arrive à le faire pleurer tellement il a mal que je ne lui fasse jamais confiance après tant d'années.  Comment pourrais je régler ce problème car j'en vient à me dire que je suis folle et je m'en rend malade.  Merci de votre aide",je n'ai jamais eu confiance en mon mari ; ,couple ; confiance en soi  ,
Expression émotionnelle ,"Bonjour, C’est la première fois que je m’exprime sur un forum, ou presque que je m’exprime tout court. Seulement 2 personnes dans mon entourage sont au courant de ce que je peux ressentir et connaissent ce mal être que je ne montre à personne.  Plusieurs évènements de mon passé m’ont amené à me construire un masque, d’une personne souriante, serviable. Seulement au fond je crois que la souffrance ne m’a jamais quittée. Et bien que je ne suis pas sûr qu’elle soit réellement légitime (d’autres vivent sûrement bien pire), elle ne cesse de grandir.  J’ai pensé à entamer une thérapie seulement cela m’angoisse énormément. J’ai peur que de mettre pour la première fois des mots sur tout ce que j’ai à l’intérieur ne rende tout encore plus dur et difficile à supporter. J’ai réussi à me rendre deux fois chez une psychologue, accompagnée, mais je n’ai littéralement pu dire que mon nom et mon prénom. Dépasser ce stade m’est impossible aucun mot ne peut sortir. Je suis comme paralysée. Je suis consciente qu’une thérapie est sûrement ce qui peut me sauver seulement je suis incapable de sortir un son…  Je ne vois plus de solution pour réussir à vivre autrement qu’avec cette souffrance, ce sentiment de ne faire que survivre, avancer les yeux fermés, comme si mon corps continuait mais que j’étais bloquée dans ma tête. Des idées de finir cette vie ou cette survie sont dans ma tête et ne me quitte peu. Je me sens fatiguée, désemparée, lassée, et je ne vois plus d’autres solutions.  Je ne sais pas ce que j’attends en écrivant cela ici, peut être une lueur d’espoir, je n’en sais rien. Je suis simplement fatiguée.",première fois que je m'exprime ; mal être ; me construire un masque ; la souffrance ne m'a jamais quittée ; ne cesse de grandir ; la thérapie m'angoisse énormément ; peur ; mettre des mots ; à l'intérieur ; difficulté à supporter ; idées de finir cette vie ; fatiguée ; lassée ,expression des émotions ; expression de soi ; dépression ; tristesse ; solitude ; acceptation ,
Confiance en soi ,"Bonjour, voilà cela fait un an maintenant que je ment sur mes relations avec des filles, je disais comme quoi j’avais déjà eu des rapports sexuels avec elle alors que je n’ai rien fait, j’ai disais ça à mes amis même les plus proches, même moi j’ai fini par y croire ... cela a été appris par ces deux filles concernées lors de leurs rencontre pendant une fête, je suis terriblement triste et c’est deux personnes que j’aime et j’aimais terriblement, je ne sais pas pourquoi j’ai fait ça et c’est horrible, en plus ce mensonge ne sert à rien car il n’apporte rien à moi et à mes amis. Je ne sais plus quoi faire car même si certains amis m’aide ou s’en fiche, d’autres sont terriblement déçu car je suis dans des cercles d’amis fermés et ces filles en font partie. En tous cas cela m’a servi de leçon et maintenant je ne me supporte plus, je me sens mal et je ne veut plus jamais dire le moindre mensonge quelque en sois la taille. merci de m’aider d’avance.",je mens sur mes relations ,confiance en soi ; estime de soi ; accepter ; conseiller  ,
Traumatisme ,"Bonjour à toutes et tous qui lisent ceci..   Je vais essayer d'être bref et concis (ce qui n'est pas vraiment le cas 😅 désolé) pour expliquer d'où je viens et où j'en suis arrivé.  Je serai facilement assimilé à ce que l'ont pourrait appeler un enfant battu. Mon père étant ce qu'il est ( je le pense borderline / bipolaire) faisais régné l'ordre militaire à la maison, la désobéissance lui était exécrable, le fait de ne pas être bon, lui est exécrable, beaucoup de choses le fond je dirais ""explosé"" j'ai pris des coups, de cendrier, de poêles, martinet, poings, genoux, pieds.. Enfin bref passons les détails. Au point où mon père ne contrôler plus sa colère.. Ma mère à dû intervenir plusieurs fois en hurlant ""arrête tu va le/la/les tuées.  J'ai un frère, une sœur, je suis le troisième 8 ans après moi j'ai un petit frère et 13 ans après un autre petit frère. Tous de mêmes parents. Nous avons tous été élevés de cette façon.. Enfants nous appelions SOS enfants battue mais la peur de voir nos parents embarqué nous fesais raccroché rapidement, car nos parents avaient instauré ce climat de peur et de ""ont a besoin d'eux, ils sont tout de même aimant"" et la vision que j'avais des autres enfants me fesais penser que c'était pareil chez eux..  Depuis très petit je dirais entre  4 et 6 ans, je fais des tentatives de suicide. J'essaie de me supprimer je crois.. Je me suis ""égorgé"" sur toutes les photos de familles.. Le soutien que j'aurais dû trouver auprès des gens à été biaisé, car j'ai été abusé sexuellement par ceux la (ami, grand frère..) Ma notion de l'amour est totalement biaisé et jattribue souvent l'envie de réconforter quelqu'un de triste par le sexe ( bien entendu je sais me contrôler et ce n'est un problème que pour moi du coup)  J'ai perdu ma soeur en 2011, d'un suicide par pendaison, elle est tombé amoureuse d'un garçon qui lui a vendu mondes et merveilles et la réalité c'est avérés moins fun.. Elle n'a pas supporter et la nouvelle copine de ce garçon s'amuser à la harceler au téléphone après ces horaires de travail..   Ça a changé ma famille, mes parents ont changé d'éducation, de peur de perdre un autres enfants, ce sont reproché la mort de ma sœur, ont fait des tentatives de suicide (où je les ai sauvé pour certaine, j'ai été le sauveur de leur couple aussi)  Voilà dans quoi j'ai grandi.  Maintenant ma vie actuelle, je ne me sens pas vivre, ni vivant, je ne sais pas si j'ai l'envie de vivre, je ne sais pas si j'ai envie de mourir, je ne sais pas quoi faire, je ne sais pas quoi dire, en fait le ""je ne sais pas"" résume entièrement ma vie, ça m'évite qui plus est de faire des choix dont je pourrais avoir le regret, je n'ai aucun respect pour mon corps, ni la façon dont je le traite, pour moi ce n'est qu'une enveloppe. J'ai l'impression de ne connaître aucune émotion, je ne suis jamais sur de tombé amoureux par exemple et quand cela arrive je me lasse de ce que j'ai , il en va de même dans le domaine du travail et de mes loisirs, je suis extrêmement curieux, mais le nécessaire me suffit. Je suis sociable, mais j'évite les gens. Je ne veux infligé de douleur à personne et pourtant au fond de moi j'ai la même colère que mon père (qui d'ailleurs me donne la peur d'en venir à tuer quelqu'un et surtout d'y prendre plaisir car j'ai un passif et un penchant avec la violence) j'ai donc appris à essayer d'être le plus calme possible.  Encore actuellement mon problème et de ne pas savoir.. J'aimerais comprendre pourquoi je n'arrive pas à décider, pourquoi je ne ressens rien, pourquoi je n'aime pas l'injustice à un point d'en vouloir brûler le monde.. J'avoue être perdu.   Je suis suivie déjà psychologiquement depuis presque un an, après plusieurs tentatives de psy désespéré depuis 5ans j'en ai trouvé un qui me plaît et encore une fois je commence à suffoquer d'y aller, je n'en ressens plus l'envie, je prends un antidépresseurs (10 mg seroplex 1c/J) J'ai également vue plusieurs psychiatre (qui m'ont posé un jugement en 30min et m'ont gentiment dit d'aller voir ailleurs et que mon psy c'était bien)  Je me sens perdu, abandonné, incompris,vide, trahis, un trou noir ambulant avec un démon dedans.. Un robot.  Je ne sais même pas pourquoi j'écris, mais je remercie ceux qui liront, qui répondront car un échange ne peut toujours être que constructif.  Merci.",enfant battu ; sœur décédée par pendaison ,violence; famille ; deuil ; traumatisme ; acceptation ,
